model	sample_size	codon	codon_num	N_diffs	S_diffs	N_sites	S_sites	num_defined_seqs	sw_ratio	sw_start	sw_center	sw_end	sw_num_replicates	sw_N_diffs	sw_S_diffs	sw_N_sites	sw_S_sites	sw_dN	sw_dS	sw_dNdS	sw_dN_m_dS	sw_boot_dN_SE	sw_boot_dS_SE	sw_boot_dN_over_dS_SE	sw_boot_dN_over_dS_P	sw_boot_dN_m_dS_SE	sw_boot_dN_m_dS_P	sw_boot_dN_gt_dS_count	sw_boot_dN_eq_dS_count	sw_boot_dN_lt_dS_count	sw_ASL_dN_gt_dS_P	sw_ASL_dN_lt_dS_P	sw_ASL_dNdS_P
Emp/BloomDFE	100	5586	5586	7.757575757575757e-4	0	2	1	100	piNpiS	5586	5600.5	5615	1000	0.011363636363636357	0.0027535353535353547	60	30	1.89393939393939e-4	9.17845117845118e-5	2.06346294937637	9.76094276094275e-5	8.48264488035724e-5	6.64214493110698e-5	NA	NA	1.15122707613609e-4	0.396508740738358	822	0	178	0.178	0.822	0.356
Emp/BloomDFE	100	5587	5587	0	0	2	1	100	piNpiS	5587	5601.5	5616	1000	0.01058787878787878	0.0027535353535353547	60	30	1.76464646464646e-4	9.17845117845118e-5	1.92259721203228	8.46801346801345e-5	8.09809888897225e-5	6.56036476106274e-5	NA	NA	1.14653007729934e-4	0.460163575833123	779	0	221	0.221	0.779	0.442
Emp/BloomDFE	100	5588	5588	9.595959595959587e-4	0	2	1	100	piNpiS	5588	5602.5	5617	1000	0.01058787878787878	0.0027535353535353547	60	30	1.76464646464646e-4	9.17845117845118e-5	1.92259721203228	8.46801346801345e-5	8.2719612614565e-5	6.55727658485964e-5	NA	NA	1.12516830237034e-4	0.4516904872948	792	0	208	0.208	0.792	0.416
Emp/BloomDFE	100	5589	5589	7.757575757575759e-4	0	2	1	100	piNpiS	5589	5603.5	5618	1000	0.009628282828282821	0.0027535353535353547	60	30	1.6047138047138e-4	9.17845117845118e-5	1.7483492296405	6.86868686868685e-5	8.49757066914787e-5	6.94437884007034e-5	NA	NA	1.13397657172426e-4	0.54470281058251	719	0	281	0.281	0.719	0.562
Emp/BloomDFE	100	5590	5590	0	0	2	1	100	piNpiS	5590	5604.5	5619	1000	0.008852525252525244	0.0027535353535353547	60	30	1.47542087542087e-4	9.17845117845118e-5	1.6074834922964	5.57575757575756e-5	8.44898901610095e-5	6.8671077664523e-5	NA	NA	1.17351475731515e-4	0.634692075081752	689	2	309	0.309	0.689	0.618
Emp/BloomDFE	100	5591	5591	0	0	2	1	100	piNpiS	5591	5605.5	5620	1000	0.008852525252525244	0.0027535353535353547	60	30	1.47542087542087e-4	9.17845117845118e-5	1.6074834922964	5.57575757575756e-5	8.35103887014839e-5	6.72147966771339e-5	NA	NA	1.14325079698314e-4	0.625754702836214	680	0	320	0.32	0.68	0.64
Emp/BloomDFE	100	5592	5592	0	0	2	1	100	piNpiS	5592	5606.5	5621	1000	0.008852525252525244	0.0027535353535353547	60	30	1.47542087542087e-4	9.17845117845118e-5	1.6074834922964	5.57575757575756e-5	8.49339035829471e-5	7.04914576574391e-5	NA	NA	1.12628903661466e-4	0.620560834532739	673	2	325	0.325	0.673	0.65
Emp/BloomDFE	100	5593	5593	0	0	2	1	100	piNpiS	5593	5607.5	5622	1000	0.008852525252525244	0.0027535353535353547	60	30	1.47542087542087e-4	9.17845117845118e-5	1.6074834922964	5.57575757575756e-5	8.18873376985888e-5	6.63316198925562e-5	NA	NA	1.12865126569736e-4	0.621292393217633	703	1	296	0.296	0.703	0.592
Emp/BloomDFE	100	5594	5594	0	0	2	1	100	piNpiS	5594	5608.5	5623	1000	0.008852525252525244	0.0027535353535353547	60	30	1.47542087542087e-4	9.17845117845118e-5	1.6074834922964	5.57575757575756e-5	8.31313875213321e-5	6.52759800904892e-5	NA	NA	1.14069288688966e-4	0.624980148247607	675	1	324	0.324	0.675	0.648
Emp/BloomDFE	100	5595	5595	0	0	2	1	100	piNpiS	5595	5609.5	5624	1000	0.008852525252525244	0.0027535353535353547	60	30	1.47542087542087e-4	9.17845117845118e-5	1.6074834922964	5.57575757575756e-5	8.28547537935546e-5	6.81968888609216e-5	NA	NA	1.19299101019911e-4	0.640230655857005	659	1	340	0.34	0.659	0.68
Emp/BloomDFE	100	5596	5596	0	0	2	1	100	piNpiS	5596	5610.5	5625	1000	0.008852525252525244	0.0027535353535353547	60	30	1.47542087542087e-4	9.17845117845118e-5	1.6074834922964	5.57575757575756e-5	8.49154183822354e-5	6.81899102147716e-5	NA	NA	1.14053136738792e-4	0.624931136222064	691	0	309	0.309	0.691	0.618
Emp/BloomDFE	100	5597	5597	0	0	2	1	100	piNpiS	5597	5611.5	5626	1000	0.009440404040404032	0.0027535353535353547	60	30	1.57340067340067e-4	9.17845117845118e-5	1.71423330887747	6.55555555555554e-5	8.04859416995362e-5	6.59929845011142e-5	NA	NA	1.12275625195541e-4	0.559300669246694	715	1	284	0.284	0.715	0.568
Emp/BloomDFE	100	5598	5598	0	0	2	1	100	piNpiS	5598	5612.5	5627	1000	0.012907070707070693	0.0037131313131313136	60	30	2.15117845117845e-4	1.23771043771044e-4	1.73803046789989	9.13468013468011e-5	1.005680077062e-4	7.24085795831414e-5	NA	NA	1.12176504462204e-4	0.415465585246275	808	0	192	0.192	0.808	0.384
Emp/BloomDFE	100	5599	5599	9.595959595959599e-4	0	2	1	100	piNpiS	5599	5613.5	5628	1000	0.013682828282828269	0.0037131313131313136	60	30	2.28047138047138e-4	1.23771043771044e-4	1.84249183895538	1.04276094276094e-4	9.83407770036935e-5	7.25607555469512e-5	NA	NA	1.12450990581214e-4	0.353769452460382	819	0	181	0.181	0.819	0.362
Emp/BloomDFE	100	5600	5600	0	0.001977777777777779	2	1	100	piNpiS	5600	5614.5	5629	1000	0.014038383838383824	0.0037131313131313136	60	30	2.33973063973064e-4	1.23771043771044e-4	1.89036996735582	1.1020202020202e-4	9.99099646907002e-5	7.2710857165748e-5	NA	NA	1.11395736351147e-4	0.322524207572875	838	0	162	0.162	0.838	0.324
Emp/BloomDFE	100	5601	5601	0	0	2	1	100	piNpiS	5601	5615.5	5630	1000	0.014997979797979785	0.0017353535353535347	60	30	2.4996632996633e-4	5.78451178451178e-5	4.32130384167637	1.92121212121212e-4	9.60397146536216e-5	4.06272534664061e-5	NA	NA	9.17113290420837e-5	0.0361845862152947	993	0	7	0.007	0.993	0.014
Emp/BloomDFE	100	5602	5602	0	0	2	1	100	piNpiS	5602	5616.5	5631	1000	0.016652525252525238	0.004167676767676768	60	30	2.77542087542087e-4	1.38922558922559e-4	1.99781871061561	1.38619528619528e-4	9.7579404536205e-5	8.66887590936236e-5	NA	NA	1.14069366290937e-4	0.224281681880158	903	0	97	0.097	0.903	0.194
Emp/BloomDFE	100	5603	5603	0	0	2	1	100	piNpiS	5603	5617.5	5632	1000	0.016652525252525238	0.008927272727272725	60	30	2.77542087542087e-4	2.97575757575758e-4	0.932677076261597	-2.00336700336702e-5	9.81719414888947e-5	1.79844282088292e-4	NA	NA	1.94490595857127e-4	0.917958324391515	516	0	484	0.484	0.516	0.968
Emp/BloomDFE	100	5604	5604	0	7.75757575757576e-4	2	1	100	piNpiS	5604	5618.5	5633	1000	0.016652525252525238	0.008927272727272725	60	30	2.77542087542087e-4	2.97575757575758e-4	0.932677076261597	-2.00336700336702e-5	9.76960979549666e-5	1.726797271375e-4	NA	NA	1.97496890451046e-4	0.919202850928299	494	0	506	0.506	0.494	0.988
Emp/BloomDFE	100	5605	5605	0	0	2	1	100	piNpiS	5605	5619.5	5634	1000	0.016652525252525238	0.00815151515151515	60	30	2.77542087542087e-4	2.71717171717172e-4	1.02143742255266	5.82491582491566e-6	1.05342617005263e-4	1.74984009466447e-4	NA	NA	1.89280786096354e-4	0.975449822301618	565	0	435	0.435	0.565	0.87
Emp/BloomDFE	100	5606	5606	0	0	2	1	100	piNpiS	5606	5620.5	5635	1000	0.016652525252525238	0.00815151515151515	60	30	2.77542087542087e-4	2.71717171717172e-4	1.02143742255266	5.82491582491566e-6	1.01109341351086e-4	1.79974727923907e-4	NA	NA	1.96784396684395e-4	0.976385669421231	543	0	457	0.457	0.543	0.914
Emp/BloomDFE	100	5607	5607	0.004072727272727266	0	2	1	100	piNpiS	5607	5621.5	5636	1000	0.016652525252525238	0.00815151515151515	60	30	2.77542087542087e-4	2.71717171717172e-4	1.02143742255266	5.82491582491566e-6	1.06267827444957e-4	1.72561532880818e-4	NA	NA	1.87003152383609e-4	0.975150905739903	545	0	455	0.455	0.545	0.91
Emp/BloomDFE	100	5608	5608	0	0	2	1	100	piNpiS	5608	5622.5	5637	1000	0.012579797979797974	0.00815151515151515	60	30	2.096632996633e-4	2.71717171717172e-4	0.771623296158612	-6.20538720538721e-5	7.8567949570281e-5	1.70985057934583e-4	NA	NA	1.84142746654432e-4	0.736126043855261	421	0	579	0.579	0.421	0.842
Emp/BloomDFE	100	5609	5609	0	0	2	1	100	piNpiS	5609	5623.5	5638	1000	0.012579797979797974	0.00815151515151515	60	30	2.096632996633e-4	2.71717171717172e-4	0.771623296158612	-6.20538720538721e-5	8.30476222082772e-5	1.73091505214694e-4	NA	NA	1.87142528237462e-4	0.740201772629909	407	0	593	0.593	0.407	0.814
Emp/BloomDFE	100	5610	5610	0	0	2	1	100	piNpiS	5610	5624.5	5639	1000	0.012579797979797974	0.00815151515151515	60	30	2.096632996633e-4	2.71717171717172e-4	0.771623296158612	-6.20538720538721e-5	8.199062578437e-5	1.71702196547575e-4	NA	NA	1.79114510590016e-4	0.729006023218874	401	0	599	0.599	0.401	0.802
Emp/BloomDFE	100	5611	5611	5.878787878787874e-4	0	2	1	100	piNpiS	5611	5625.5	5640	1000	0.012579797979797974	0.00815151515151515	60	30	2.096632996633e-4	2.71717171717172e-4	0.771623296158612	-6.20538720538721e-5	7.97057672443822e-5	1.71005689323172e-4	NA	NA	1.89332690707576e-4	0.743100364860417	425	0	575	0.575	0.425	0.85
Emp/BloomDFE	100	5612	5612	0	0	2	1	100	piNpiS	5612	5626.5	5641	1000	0.013478787878787871	0.00815151515151515	60	30	2.24646464646465e-4	2.71717171717172e-4	0.826765799256505	-4.70707070707072e-5	8.38561035251029e-5	1.74569922943577e-4	NA	NA	1.87275846104542e-4	0.801547966421363	440	0	560	0.56	0.44	0.88
Emp/BloomDFE	100	5613	5613	0	0	2	1	100	piNpiS	5613	5627.5	5642	1000	0.013478787878787871	0.00815151515151515	60	30	2.24646464646465e-4	2.71717171717172e-4	0.826765799256505	-4.70707070707072e-5	8.56818022053279e-5	1.76561549345945e-4	NA	NA	1.89966365856371e-4	0.804301204886371	432	0	568	0.568	0.432	0.864
Emp/BloomDFE	100	5614	5614	0.0032323232323232315	0	2	1	100	piNpiS	5614	5628.5	5643	1000	0.013478787878787871	0.00815151515151515	60	30	2.24646464646465e-4	2.71717171717172e-4	0.826765799256505	-4.70707070707072e-5	8.3187268847322e-5	1.76979876590383e-4	NA	NA	1.8644502391858e-4	0.800682227305229	442	0	558	0.558	0.442	0.884
Emp/BloomDFE	100	5615	5615	0	0	2	1	100	piNpiS	5615	5629.5	5644	1000	0.011901010101010096	0.00815151515151515	60	30	1.98350168350168e-4	2.71717171717172e-4	0.72998760842627	-7.33670033670034e-5	7.40135873697102e-5	1.79971512904381e-4	NA	NA	1.75256098993664e-4	0.675488468599468	375	0	625	0.625	0.375	0.75
Emp/BloomDFE	100	5616	5616	0	0	2	1	100	piNpiS	5616	5630.5	5645	1000	0.011901010101010096	0.00815151515151515	60	30	1.98350168350168e-4	2.71717171717172e-4	0.72998760842627	-7.33670033670034e-5	7.00674029032496e-5	1.7153346689697e-4	NA	NA	1.72756867882425e-4	0.671067362687862	379	0	621	0.621	0.379	0.758
Emp/BloomDFE	100	5617	5617	0	0	2	1	100	piNpiS	5617	5631.5	5646	1000	0.011901010101010096	0.00815151515151515	60	30	1.98350168350168e-4	2.71717171717172e-4	0.72998760842627	-7.33670033670034e-5	7.17367568777387e-5	1.72705171202371e-4	NA	NA	1.74396342853543e-4	0.673980602073543	362	0	638	0.638	0.362	0.724
Emp/BloomDFE	100	5618	5618	0	0	2	1	100	piNpiS	5618	5632.5	5647	1000	0.011901010101010096	0.00815151515151515	60	30	1.98350168350168e-4	2.71717171717172e-4	0.72998760842627	-7.33670033670034e-5	7.37012708164338e-5	1.70918450337063e-4	NA	NA	1.71249741614559e-4	0.66834456256263	413	0	587	0.587	0.413	0.826
Emp/BloomDFE	100	5619	5619	0	0	2	1	100	piNpiS	5619	5633.5	5648	1000	0.01321616161616161	0.00815151515151515	60	30	2.2026936026936e-4	2.71717171717172e-4	0.810656753407683	-5.14478114478115e-5	7.15070633985125e-5	1.72365744452049e-4	NA	NA	1.76400440085562e-4	0.77055154104413	455	0	545	0.545	0.455	0.91
Emp/BloomDFE	100	5620	5620	0	0	2	1	100	piNpiS	5620	5634.5	5649	1000	0.01321616161616161	0.00815151515151515	60	30	2.2026936026936e-4	2.71717171717172e-4	0.810656753407683	-5.14478114478115e-5	7.12701893529203e-5	1.66878490896752e-4	NA	NA	1.82256875088856e-4	0.777727386488825	447	0	553	0.553	0.447	0.894
Emp/BloomDFE	100	5621	5621	0	0	2	1	100	piNpiS	5621	5635.5	5650	1000	0.01321616161616161	0.009111111111111108	60	30	2.2026936026936e-4	3.03703703703704e-4	0.725277161862528	-8.34343434343434e-5	7.19815775557784e-5	1.83890378733581e-4	NA	NA	1.82172956991774e-4	0.646955875733911	341	0	659	0.659	0.341	0.682
Emp/BloomDFE	100	5622	5622	0	0	2	1	100	piNpiS	5622	5636.5	5651	1000	0.014531313131313124	0.009111111111111108	60	30	2.42188552188552e-4	3.03703703703704e-4	0.797450110864745	-6.15151515151515e-5	7.30796923079362e-5	1.73279641560256e-4	NA	NA	1.91392637544399e-4	0.74790111578563	415	0	585	0.585	0.415	0.83
Emp/BloomDFE	100	5623	5623	0	0	2	1	100	piNpiS	5623	5637.5	5652	1000	0.014531313131313124	0.009111111111111108	60	30	2.42188552188552e-4	3.03703703703704e-4	0.797450110864745	-6.15151515151515e-5	7.37084886733426e-5	1.71617488137782e-4	NA	NA	1.80352530794755e-4	0.73304122706705	399	0	601	0.601	0.399	0.798
Emp/BloomDFE	100	5624	5624	0	0	2	1	100	piNpiS	5624	5638.5	5653	1000	0.014531313131313124	0.009111111111111108	60	30	2.42188552188552e-4	3.03703703703704e-4	0.797450110864745	-6.15151515151515e-5	7.48088704892382e-5	1.6799761818748e-4	NA	NA	1.87253503259162e-4	0.742524053218775	432	0	568	0.568	0.432	0.864
Emp/BloomDFE	100	5625	5625	0	0	2	1	100	piNpiS	5625	5639.5	5654	1000	0.014531313131313124	0.009111111111111108	60	30	2.42188552188552e-4	3.03703703703704e-4	0.797450110864745	-6.15151515151515e-5	7.62461430217594e-5	1.73319856394555e-4	NA	NA	1.81153246234023e-4	0.734176449948865	412	0	588	0.588	0.412	0.824
Emp/BloomDFE	100	5626	5626	5.878787878787875e-4	0	2	1	100	piNpiS	5626	5640.5	5655	1000	0.014531313131313124	0.009111111111111108	60	30	2.42188552188552e-4	3.03703703703704e-4	0.797450110864745	-6.15151515151515e-5	7.32739175804712e-5	1.73572128444364e-4	NA	NA	1.68181540290431e-4	0.71453941628331	407	0	593	0.593	0.407	0.814
Emp/BloomDFE	100	5627	5627	0.0034666666666666617	9.595959595959587e-4	2	1	100	piNpiS	5627	5641.5	5656	1000	0.013943434343434336	0.009111111111111108	60	30	2.32390572390572e-4	3.03703703703704e-4	0.765188470066519	-7.13131313131313e-5	7.61426628839984e-5	1.7694679763525e-4	NA	NA	1.736455751131e-4	0.681305646101626	377	0	623	0.623	0.377	0.754
Emp/BloomDFE	100	5628	5628	7.757575757575754e-4	0	2	1	100	piNpiS	5628	5642.5	5657	1000	0.010476767676767675	0.00815151515151515	60	30	1.74612794612795e-4	2.71717171717172e-4	0.642627013630731	-9.71043771043771e-5	5.29194373901452e-5	1.70453940774118e-4	NA	NA	1.80854830000098e-4	0.591323632426409	333	0	667	0.667	0.333	0.666
Emp/BloomDFE	100	5629	5629	0.0013151515151515146	0	2	1	100	piNpiS	5629	5643.5	5658	1000	0.009701010101010099	0.00815151515151515	60	30	1.61683501683502e-4	2.71717171717172e-4	0.595043370508055	-1.1003367003367e-4	5.30283781086291e-5	1.75281526827816e-4	NA	NA	1.85522136756298e-4	0.553112460370879	308	0	692	0.692	0.308	0.616
Emp/BloomDFE	100	5630	5630	9.595959595959598e-4	0	2	1	100	piNpiS	5630	5644.5	5659	1000	0.008385858585858583	0.00815151515151515	60	30	1.3976430976431e-4	2.71717171717172e-4	0.514374225526642	-1.31952861952862e-4	5.06509016851859e-5	1.69779776357057e-4	NA	NA	1.83883723611576e-4	0.473010994960762	262	0	738	0.738	0.262	0.524
Emp/BloomDFE	100	5631	5631	0.001654545454545455	0.0024323232323232337	2	1	100	piNpiS	5631	5645.5	5660	1000	0.007426262626262625	0.00815151515151515	60	30	1.23771043771044e-4	2.71717171717172e-4	0.455514250309789	-1.47946127946128e-4	5.32355770680293e-5	1.71382551847243e-4	NA	NA	1.72000657950453e-4	0.389707124987188	214	0	786	0.786	0.214	0.428
Emp/BloomDFE	100	5632	5632	0	0.004759595959595957	2	1	100	piNpiS	5632	5646.5	5661	1000	0.00673131313131313	0.006307070707070703	60	30	1.12188552188552e-4	2.1023569023569e-4	0.533632286995516	-9.8047138047138e-5	4.5513072786499e-5	1.48846781471474e-4	NA	NA	1.68428899211336e-4	0.56048062699134	327	1	672	0.672	0.327	0.654
Emp/BloomDFE	100	5633	5633	0	0	2	1	100	piNpiS	5633	5647.5	5662	1000	0.00673131313131313	0.0015474747474747462	60	30	1.12188552188552e-4	5.15824915824915e-5	2.17493472584857	6.06060606060606e-5	4.53136610386104e-5	3.56797090329784e-5	NA	NA	5.54691797371382e-5	0.274566019417049	866	0	134	0.134	0.866	0.268
Emp/BloomDFE	100	5634	5634	0	0	2	1	100	piNpiS	5634	5648.5	5663	1000	0.00673131313131313	0.0015474747474747462	60	30	1.12188552188552e-4	5.15824915824915e-5	2.17493472584857	6.06060606060606e-5	4.74461308473245e-5	3.61175221850484e-5	NA	NA	5.63570577850734e-5	0.282198217598227	858	3	139	0.139	0.858	0.278
Emp/BloomDFE	100	5635	5635	0	0	2	1	100	piNpiS	5635	5649.5	5664	1000	0.00673131313131313	0.00512525252525252	60	30	1.12188552188552e-4	1.70841750841751e-4	0.656681119432401	-5.86531986531985e-5	4.77829561098852e-5	1.20166994810774e-4	NA	NA	1.25699216390777e-4	0.640775018481276	361	0	639	0.639	0.361	0.722
Emp/BloomDFE	100	5636	5636	0	0	2	1	100	piNpiS	5636	5650.5	5665	1000	0.0108040404040404	0.00512525252525252	60	30	1.8006734006734e-4	1.70841750841751e-4	1.05400078833268	9.22558922558935e-6	7.93943512185528e-5	1.17503918854101e-4	NA	NA	1.48778452507211e-4	0.95055573889073	549	0	451	0.451	0.549	0.902
Emp/BloomDFE	100	5637	5637	0	0	2	1	100	piNpiS	5637	5651.5	5666	1000	0.012937373737373735	0.00512525252525252	60	30	2.15622895622896e-4	1.70841750841751e-4	1.26212061489949	4.4781144781145e-5	8.24747505440234e-5	1.22377021184408e-4	NA	NA	1.54953652459977e-4	0.772583653153744	624	0	376	0.376	0.624	0.752
Emp/BloomDFE	100	5638	5638	0	0	2	1	100	piNpiS	5638	5652.5	5667	1000	0.012937373737373735	0.00512525252525252	60	30	2.15622895622896e-4	1.70841750841751e-4	1.26212061489949	4.4781144781145e-5	8.19265557883462e-5	1.21289589481186e-4	NA	NA	1.53980937166094e-4	0.771186958609954	635	0	365	0.365	0.635	0.73
Emp/BloomDFE	100	5639	5639	0	0	2	1	100	piNpiS	5639	5653.5	5668	1000	0.01591919191919192	0.00512525252525252	60	30	2.65319865319865e-4	1.70841750841751e-4	1.55301537248719	9.44781144781147e-5	9.09510532929949e-5	1.22586166113747e-4	NA	NA	1.61980868741134e-4	0.559713494546802	732	0	268	0.268	0.732	0.536
Emp/BloomDFE	100	5640	5640	0	0	2	1	100	piNpiS	5640	5654.5	5669	1000	0.017737373737373736	0.00512525252525252	60	30	2.95622895622896e-4	1.70841750841751e-4	1.73039022467481	1.24781144781145e-4	9.4626751640223e-5	1.1974292120274e-4	NA	NA	1.61880884404592e-4	0.440813186062805	792	0	208	0.208	0.792	0.416
Emp/BloomDFE	100	5641	5641	0.0014868686868686862	0	2	1	100	piNpiS	5641	5655.5	5670	1000	0.017737373737373736	0.00512525252525252	60	30	2.95622895622896e-4	1.70841750841751e-4	1.73039022467481	1.24781144781145e-4	9.284059661257e-5	1.24888866518662e-4	NA	NA	1.62764948807227e-4	0.443299150830391	794	0	206	0.206	0.794	0.412
Emp/BloomDFE	100	5642	5642	0	0	2	1	100	piNpiS	5642	5656.5	5671	1000	0.01625050505050505	0.00512525252525252	60	30	2.70841750841751e-4	1.70841750841751e-4	1.58533701221916	1e-4	9.10317242641214e-5	1.22508040279814e-4	NA	NA	1.65529370768646e-4	0.545762270958334	753	0	247	0.247	0.753	0.494
Emp/BloomDFE	100	5643	5643	0	0	2	1	100	piNpiS	5643	5657.5	5672	1000	0.01625050505050505	0.00512525252525252	60	30	2.70841750841751e-4	1.70841750841751e-4	1.58533701221916	1e-4	9.93916641411538e-5	1.22183003857795e-4	NA	NA	1.61883176861858e-4	0.536753719266694	760	0	240	0.24	0.76	0.48
Emp/BloomDFE	100	5644	5644	0.001654545454545455	0	2	1	100	piNpiS	5644	5658.5	5673	1000	0.01625050505050505	0.00512525252525252	60	30	2.70841750841751e-4	1.70841750841751e-4	1.58533701221916	1e-4	9.39204467141961e-5	1.2720479482239e-4	NA	NA	1.62998192121214e-4	0.539543312532871	734	0	266	0.266	0.734	0.532
Emp/BloomDFE	100	5645	5645	0	0	2	1	100	piNpiS	5645	5659.5	5674	1000	0.014595959595959595	0.00512525252525252	60	30	2.43265993265993e-4	1.70841750841751e-4	1.42392589672842	7.24242424242426e-5	9.07807579628127e-5	1.16091204992543e-4	NA	NA	1.59574479589258e-4	0.649930636644637	698	0	302	0.302	0.698	0.604
Emp/BloomDFE	100	5646	5646	0	0	2	1	100	piNpiS	5646	5660.5	5675	1000	0.014595959595959595	0.00512525252525252	60	30	2.43265993265993e-4	1.70841750841751e-4	1.42392589672842	7.24242424242426e-5	9.4424042070574e-5	1.11394646726501e-4	NA	NA	1.63843009708143e-4	0.658464331160603	698	0	302	0.302	0.698	0.604
Emp/BloomDFE	100	5647	5647	0	0	2	1	100	piNpiS	5647	5661.5	5676	1000	0.014595959595959595	0.00512525252525252	60	30	2.43265993265993e-4	1.70841750841751e-4	1.42392589672842	7.24242424242426e-5	9.59693608522223e-5	1.25036342509771e-4	NA	NA	1.57152523168328e-4	0.644903933840662	671	0	329	0.329	0.671	0.658
Emp/BloomDFE	100	5648	5648	0.0013151515151515135	0	2	1	100	piNpiS	5648	5662.5	5677	1000	0.014595959595959595	0.00512525252525252	60	30	2.43265993265993e-4	1.70841750841751e-4	1.42392589672842	7.24242424242426e-5	9.3088055614205e-5	1.18856314909378e-4	NA	NA	1.6283093245542e-4	0.656477416256996	683	0	317	0.317	0.683	0.634
Emp/BloomDFE	100	5649	5649	0	0	2	1	100	piNpiS	5649	5663.5	5678	1000	0.014420202020202019	0.00512525252525252	60	30	2.403367003367e-4	1.70841750841751e-4	1.40677966101695	6.94949494949497e-5	9.24690619398277e-5	1.21806585438846e-4	NA	NA	1.55893750704046e-4	0.655753235344329	701	0	299	0.299	0.701	0.598
Emp/BloomDFE	100	5650	5650	0	9.595959595959586e-4	2	1	100	piNpiS	5650	5664.5	5679	1000	0.014420202020202019	0.00512525252525252	60	30	2.403367003367e-4	1.70841750841751e-4	1.40677966101695	6.94949494949497e-5	9.38876992622528e-5	1.17430950987459e-4	NA	NA	1.5554452124322e-4	0.655030346446544	697	0	303	0.303	0.697	0.606
Emp/BloomDFE	100	5651	5651	0.0013151515151515146	0	2	1	100	piNpiS	5651	5665.5	5680	1000	0.014420202020202019	0.004165656565656561	60	30	2.403367003367e-4	1.38855218855219e-4	1.73084384093114	1.01481481481482e-4	9.23480731955163e-5	1.14388767835838e-4	NA	NA	1.5823071626901e-4	0.521294441921344	758	0	242	0.242	0.758	0.484
Emp/BloomDFE	100	5652	5652	0	0	2	1	100	piNpiS	5652	5666.5	5681	1000	0.013105050505050505	0.004165656565656561	60	30	2.18417508417508e-4	1.38855218855219e-4	1.57298739088264	7.95622895622897e-5	8.98080114279192e-5	1.20607546439363e-4	NA	NA	1.5303689409726e-4	0.603140524882822	721	0	279	0.279	0.721	0.558
Emp/BloomDFE	100	5653	5653	0	0	2	1	100	piNpiS	5653	5667.5	5682	1000	0.013105050505050505	0.004165656565656561	60	30	2.18417508417508e-4	1.38855218855219e-4	1.57298739088264	7.95622895622897e-5	8.92774844600108e-5	1.15852686580869e-4	NA	NA	1.53174248201971e-4	0.603465513392671	713	0	287	0.287	0.713	0.574
Emp/BloomDFE	100	5654	5654	0	0	2	1	100	piNpiS	5654	5668.5	5683	1000	0.013105050505050505	0.004165656565656561	60	30	2.18417508417508e-4	1.38855218855219e-4	1.57298739088264	7.95622895622897e-5	9.64279167231139e-5	1.16012207349113e-4	NA	NA	1.56281269775606e-4	0.610684396156927	714	0	286	0.286	0.714	0.572
Emp/BloomDFE	100	5655	5655	0	0	2	1	100	piNpiS	5655	5669.5	5684	1000	0.014244444444444443	0.004165656565656561	60	30	2.37407407407407e-4	1.38855218855219e-4	1.70974781765277	9.85521885521887e-5	9.16081082124475e-5	1.18744406608113e-4	NA	NA	1.53234760912113e-4	0.520129940204553	750	0	250	0.25	0.75	0.5
Emp/BloomDFE	100	5656	5656	0	0	2	1	100	piNpiS	5656	5670.5	5685	1000	0.014244444444444443	0.004165656565656561	60	30	2.37407407407407e-4	1.38855218855219e-4	1.70974781765277	9.85521885521887e-5	9.30348716678967e-5	1.16771041814699e-4	NA	NA	1.6113219553359e-4	0.540787086923729	738	0	262	0.262	0.738	0.524
